tweet_id,created_at,date,hour,weekday,airline,tweet_text_raw,text_clean,retweet_count,sentiment,sentiment_score,sentiment_negative,sentiment_neutral,sentiment_positive
568177321724620800,2015-02-18 22:36:44+00:00,2015-02-18,22,Wednesday,United,@united I think you guys had a half full flight at 4 so you held our overbooked 3pm flight to fill the other one then Cancelled Flightled mine,USER think guy half full flight NUMBER held overbooked flight fill one cancelled flightled mine,0,Negative,-0.7561336243525147,0.7637174129486084,0.2286987453699112,0.007583788596093655
568183509577125888,2015-02-18 23:01:19+00:00,2015-02-18,23,Wednesday,United,@united 1 hour since boarding began and we're still sitting at the gate. #UA507,USER NUMBER hour since boarding began still sitting gate,0,Neutral,-0.1943535003811121,0.21200507879257202,0.7703433036804199,0.017651578411459923
568185339245756416,2015-02-18 23:08:35+00:00,2015-02-18,23,Wednesday,United,@united flying tomorrow from mexico to US. Mileage tkts dont show 1k status. Help,USER flying tomorrow mexico u mileage tkts dont show status help,0,Negative,-0.5643667140975595,0.5791473984718323,0.4060719609260559,0.014780684374272823
568192010789777408,2015-02-18 23:35:06+00:00,2015-02-18,23,Wednesday,Southwest,@SouthwestAir just had a great flight #4223 with Damion! He was the best #damionflight4223,USER great flight NUMBER damion best,0,Positive,0.9884129206184298,0.0020646413322538137,0.00745784817263484,0.9904775619506836
568196165780578304,2015-02-18 23:51:37+00:00,2015-02-18,23,Wednesday,US Airways,"@USAirways Secondary screenings, a piece of the plane missing... Anything you want to tell us?",USER secondary screening piece plane missing anything want tell u,0,Negative,-0.5279994523152709,0.5367253422737122,0.45454877614974976,0.008725889958441257
568203174198284288,2015-02-19 00:19:28+00:00,2015-02-19,0,Thursday,Virgin America,@VirginAmerica announced New Route to Austin w/fares from $39/way. http://t.co/gA8pbamu0C,USER announced new route austin NUMBER URL,3,Neutral,0.15961604355834424,0.003401229390874505,0.8335815072059631,0.16301727294921875
568206634758983681,2015-02-19 00:33:13+00:00,2015-02-19,0,Thursday,Delta,@JetBlue u suck Big Donkey Balls!,USER u suck big donkey ball,0,Negative,-0.9306097328662872,0.9411901831626892,0.0482294037938118,0.010580450296401978
568207206023360512,2015-02-19 00:35:29+00:00,2015-02-19,0,Thursday,Delta,@JetBlue anywhere... away from this snow globe to warmth sand and palm trees..,USER anywhere away snow globe warmth sand palm tree,0,Neutral,0.16969798505306244,0.0357365757226944,0.75882887840271,0.20543456077575684
568208831030943744,2015-02-19 00:41:56+00:00,2015-02-19,0,Thursday,Delta,@JetBlue third JetBlue flight in less than a week. All Late Flight not for weather. Reliability going downhill.,USER third jetblue flight less week late flight weather reliability going downhill,0,Negative,-0.9021602338179946,0.9080894589424133,0.08598136156797409,0.0059292251244187355
568211517398786048,2015-02-19 00:52:37+00:00,2015-02-19,0,Thursday,US Airways,@USAirways I was re accommodated for my DSM flight tonight after a delay from Myrtle Beach now the flight to DSM is back on for tonight?,USER accommodated dsm flight tonight delay myrtle beach flight dsm back tonight,0,Neutral,0.1092885946854949,0.005906649865210056,0.8788981437683105,0.11519524455070496
568212538778906624,2015-02-19 00:56:40+00:00,2015-02-19,0,Thursday,Delta,"@JetBlue I put it my ""to"" and ""from"" airports, click update and it tells me to put in my ""to"" and ""from"" airports.",USER put airport click update tell put airport,0,Neutral,0.02459799498319626,0.025240130722522736,0.9249218106269836,0.049838125705718994
568214541852495872,2015-02-19 01:04:38+00:00,2015-02-19,1,Thursday,Southwest,@SouthwestAir i cant look up my confirmation number at the moment on mobile. the email is no longer in my inbox,USER cant look confirmation number moment mobile email longer inbox,0,Negative,-0.602519903331995,0.6125748753547668,0.3773702085018158,0.010054972022771835
568215628890411009,2015-02-19 01:08:57+00:00,2015-02-19,1,Thursday,Delta,"@JetBlue If there's a schedule change on my tix, can you change the the destination airport to a sister airport (like EWR and JFK)?",USER schedule change tix change destination airport sister airport like ewr jfk,0,Neutral,0.0076268017292022705,0.027257416397333145,0.9378584027290344,0.034884218126535416
568216703055876096,2015-02-19 01:13:13+00:00,2015-02-19,1,Thursday,Delta,"@JetBlue I was believing you for a minute, but we just got delayed for a 3rd time!",USER believing minute got delayed time,0,Negative,-0.741513691842556,0.7624160051345825,0.21668165922164917,0.02090231329202652
568219452929662976,2015-02-19 01:24:09+00:00,2015-02-19,1,Thursday,Delta,@JetBlue @T5Sparrow Love it. They're cute,USER USER love cute,0,Positive,0.9744389727711678,0.005488447844982147,0.014584091491997242,0.9799274206161499
568220487500709889,2015-02-19 01:28:15+00:00,2015-02-19,1,Thursday,Southwest,"@SouthwestAir could care more about their customer, if there is a reasonable request :(",USER could care customer reasonable request,0,Negative,-0.8216690924018621,0.8370380401611328,0.14759300649166107,0.015368947759270668
568223950926446593,2015-02-19 01:42:01+00:00,2015-02-19,1,Thursday,US Airways,@USAirways still waiting! Captain reports he's called 6 times to get ground crew....and still sitting on runway. #evenLate Flightr,USER still waiting captain report called NUMBER time get ground crew still sitting runway evenlate flightr,0,Negative,-0.7712017074227333,0.7846502661705017,0.2019011676311493,0.013448558747768402
568225322543538176,2015-02-19 01:47:28+00:00,2015-02-19,1,Thursday,Southwest,"@SouthwestAir Looks like 'On February 19, 2015, we will open our schedule for sale through October 30, 2015' - know what time that will be?",USER look like february NUMBER NUMBER open schedule sale october NUMBER NUMBER know time,0,Neutral,0.03522254340350628,0.0064067598432302475,0.9519639015197754,0.041629303246736526
568229032652709888,2015-02-19 02:02:13+00:00,2015-02-19,2,Thursday,United,"@united Hopefully They will give me a feedback, bafore my flight...",USER hopefully give feedback bafore flight,0,Neutral,0.3863564534112811,0.011018176563084126,0.5916072130203247,0.39737462997436523
568231586585550848,2015-02-19 02:12:22+00:00,2015-02-19,2,Thursday,United,"@united @staralliance was there few weeks ago AWESOME,bright vibrant, and NO habitrails",USER USER week ago awesome bright vibrant habitrails,0,Positive,0.9797574835829437,0.004307870287448168,0.011626792140305042,0.9840653538703918
568236763128463361,2015-02-19 02:32:56+00:00,2015-02-19,2,Thursday,US Airways,@USAirways this is more than having patience. This is not acceptable. http://t.co/N7pSuEJDC8,USER patience acceptable URL,0,Negative,-0.9131100685335696,0.9204689264297485,0.07217220962047577,0.007358857896178961
568242359928037377,2015-02-19 02:55:10+00:00,2015-02-19,2,Thursday,US Airways,@USAirways no your not!,USER,0,Neutral,-0.15446947515010834,0.2724134922027588,0.6096425652503967,0.11794401705265045
568250159689113600,2015-02-19 03:26:10+00:00,2015-02-19,3,Thursday,United,@united &amp; I've been hung up on twice by your staff. So upset right now,USER amp hung twice staff upset right,0,Negative,-0.9473842014558613,0.9523956775665283,0.04259273409843445,0.00501147611066699
568250452057427970,2015-02-19 03:27:20+00:00,2015-02-19,3,Thursday,United,@united can you please stop Cancelled Flightling your flights? I am trying to get home to take two exams tomorrow. You've Cancelled Flightled 3 flights on me.,USER please stop cancelled flightling flight trying get home take two exam tomorrow cancelled flightled NUMBER flight,0,Negative,-0.890738527290523,0.8972258567810059,0.0962868332862854,0.006487329490482807
568252192592769025,2015-02-19 03:34:14+00:00,2015-02-19,3,Thursday,US Airways,@USAirways I didn't take my original flight. I was suppose to arrive last night than by 2:00pm today. Didn't get in til 5,USER take original flight suppose arrive last night NUMBER today get til NUMBER,0,Negative,-0.6868571322411299,0.6946192383766174,0.2976185977458954,0.0077621061354875565
568260044896243712,2015-02-19 04:05:27+00:00,2015-02-19,4,Thursday,Southwest,@SouthwestAir had a very rude gate agent at BWI tonight gate B8 after a 6.5hr delay for flight 1172. I think a little training is in order.,USER rude gate agent bwi tonight gate NUMBER delay flight NUMBER think little training order,0,Negative,-0.8920685253106058,0.8974513411521912,0.09716583043336868,0.005382815841585398
568264441906618368,2015-02-19 04:22:55+00:00,2015-02-19,4,Thursday,United,@united thanks,USER thanks,0,Positive,0.6279605440795422,0.015299279242753983,0.341440886259079,0.6432598233222961
568265475114663936,2015-02-19 04:27:01+00:00,2015-02-19,4,Thursday,United,@united My flying United is over...sorry. The Captain still had 20 minutes of pre-flight preparations to make while we sat with no air!,USER flying united sorry captain still NUMBER minute preparation make sat air,0,Negative,-0.5924588777124882,0.6250892281532288,0.34228038787841797,0.032630350440740585
568272139075387392,2015-02-19 04:53:30+00:00,2015-02-19,4,Thursday,US Airways,@USAirways Unfortunately I doubt that the consistently subpar service will improve with the @AmericanAir merger. #USAirways,USER unfortunately doubt consistently subpar service improve USER merger usairways,0,Negative,-0.9281956409104168,0.9335979223251343,0.06099981814622879,0.005402281414717436
568281546999754752,2015-02-19 05:30:53+00:00,2015-02-19,5,Thursday,United,"@united they had snacks available, just no fresh food...not sure what happened, but I'm sure we will grab a bite before our SFO connection",USER snack available fresh food sure happened sure grab bite sfo connection,0,Neutral,-0.13522399216890335,0.18413403630256653,0.7669559717178345,0.04891004413366318
568284538914385920,2015-02-19 05:42:46+00:00,2015-02-19,5,Thursday,US Airways,"@USAirways thank you.3860 to cincy.just landed.you should add frequent flyer miles to my account.. a long, incredibly frustrating day",USER thank NUMBER add frequent flyer mile account long incredibly frustrating day,0,Negative,-0.8388575222343206,0.8610735535621643,0.11671040952205658,0.022216031327843666
568294699515187200,2015-02-19 06:23:09+00:00,2015-02-19,6,Thursday,Southwest,@SouthwestAir hilarious flight attendants on Vegas to Detroit tonight http://t.co/nw7vx7DGMF,USER hilarious flight attendant vega detroit tonight URL,0,Positive,0.6241463012993336,0.017829041928052902,0.34019556641578674,0.6419753432273865
568299749121654784,2015-02-19 06:43:13+00:00,2015-02-19,6,Thursday,Southwest,@southwestair so I saw the promo for A-List when I was on a plane this Monday. I fly two more times in the qualification period. 1/2,USER saw promo plane monday fly two time qualification period NUMBER NUMBER,0,Neutral,0.13000782066956162,0.004876924213021994,0.8602383136749268,0.13488474488258362
568303293635522560,2015-02-19 06:57:18+00:00,2015-02-19,6,Thursday,Southwest,@SouthwestAir Is there any chance I can get tickets for the Vegas stop? I missed my chance to enter the contest but I love ID to death !,USER chance get ticket vega stop missed chance enter contest love id death,0,Positive,0.8677635043859482,0.01738162338733673,0.09747327119112015,0.8851451277732849
568308464985903104,2015-02-19 07:17:51+00:00,2015-02-19,7,Thursday,United,@united ^GJ I will. You have to agree that 7+ hours Late Flight for arrival is unacceptable. I only hope and pray my bag is here.,USER agree NUMBER hour late flight arrival unacceptable hope pray bag,0,Negative,-0.5907486788928509,0.6448658108711243,0.30101707577705383,0.05411713197827339
568342540837105664,2015-02-19 09:33:15+00:00,2015-02-19,9,Thursday,United,@united next day,USER next day,0,Neutral,0.07241440564393997,0.02871553599834442,0.8701545000076294,0.1011299416422844
568351842217947136,2015-02-19 10:10:13+00:00,2015-02-19,10,Thursday,United,@united spoke to someone on your feedback line last night who said she would get me a preferred choice seat for today...,USER spoke someone feedback line last night said would get preferred choice seat today,0,Neutral,0.12696143984794617,0.014150142669677734,0.844738245010376,0.1411115825176239
568356065428918272,2015-02-19 10:27:00+00:00,2015-02-19,10,Thursday,United,@united @staralliance good. Maybe that will make up for losing my medallion. #ProbablyNot,USER USER good maybe make losing medallion probablynot,0,Neutral,-0.14508581161499023,0.36705681681632996,0.4109722673892975,0.22197100520133972
568356641877446656,2015-02-19 10:29:17+00:00,2015-02-19,10,Thursday,United,"@united - handed a slip of paper,&amp;said to call 1800#. Have called 2x/day trying to get it sent, still @ layover airport.Have that ref # tho.",USER handed slip paper amp said call NUMBER called trying get sent still layover ref tho,0,Neutral,-0.3096935097128153,0.34060582518577576,0.628481924533844,0.030912315472960472
568372335012679680,2015-02-19 11:31:39+00:00,2015-02-19,11,Thursday,United,"@united I don't have a milage number. I can't sent my mail to you via DM, you're not following me. I follow you now, so you can sent me a DM",USER milage number ca sent mail via dm following follow sent dm,0,Negative,-0.5191955296322703,0.5342596173286438,0.450676292181015,0.015064087696373463
568380749495164929,2015-02-19 12:05:05+00:00,2015-02-19,12,Thursday,Delta,"@JetBlue Gains Altitude, But SkyWest Hits Turbulence JBLU SKYW - Investor's Business Daily http://t.co/P2HUM7lXUR",USER gain altitude skywest hit turbulence jblu skyw investor business daily URL,0,Neutral,0.023594213649630547,0.024801721796393394,0.9268022775650024,0.04839593544602394
568382196081229824,2015-02-19 12:10:50+00:00,2015-02-19,12,Thursday,US Airways,"@USAirways if a passenger is to large to put down the armrest and now is using part of my seat, what is my recourse? #nothappy",USER passenger large put armrest using part seat recourse nothappy,0,Negative,-0.6354945879429579,0.6473891735076904,0.34071630239486694,0.011894585564732552
568382790506389504,2015-02-19 12:13:11+00:00,2015-02-19,12,Thursday,US Airways,@USAirways I paid for my seat. I expect to be able to use my full seat,USER paid seat expect able use full seat,0,Neutral,0.3395264856517315,0.01803981140255928,0.6243939399719238,0.35756629705429077
568387402810728448,2015-02-19 12:31:31+00:00,2015-02-19,12,Thursday,Delta,@JetBlue hi. Just DM'd info,USER hi dm info,0,Neutral,0.24572940450161695,0.010565233416855335,0.7331401109695435,0.2562946379184723
568389719093940224,2015-02-19 12:40:43+00:00,2015-02-19,12,Thursday,Southwest,@SouthwestAir my first flight ever and flight #4251 is already having technical issues. Faaaannntastic.😭,USER first flight ever flight NUMBER already technical issue,1,Negative,-0.8328606467694044,0.8618466854095459,0.1091672033071518,0.028986038640141487
568391878871285760,2015-02-19 12:49:18+00:00,2015-02-19,12,Thursday,Delta,@jetblue trading customer experience for short term $$. So sad for this (previous?) loyal customer. https://t.co/dFmvmiBH4x,USER trading customer experience short term sad previous loyal customer URL,0,Negative,-0.9092304422520101,0.9161791801452637,0.07687210291624069,0.006948737893253565
568394676501217281,2015-02-19 13:00:25+00:00,2015-02-19,13,Thursday,Southwest,@SouthwestAir booked our flights this morning. Can't wait to move about the country.,USER booked flight morning ca wait move country,0,Positive,0.9765477033797652,0.001619711285457015,0.020212935283780098,0.9781674146652222
568396205270691840,2015-02-19 13:06:30+00:00,2015-02-19,13,Thursday,United,@united UA1740. 4.5 hr mechanical delay all I get is $50 voucher? Will tweet when I book next trip not on UA.,USER NUMBER hr mechanical delay get NUMBER voucher tweet book next trip ua,0,Negative,-0.8297083326615393,0.8363701701164246,0.15696795284748077,0.006661837454885244
568400398748266496,2015-02-19 13:23:10+00:00,2015-02-19,13,Thursday,Delta,@JetBlue False - agent let us do an extra leg room upgrade for $ but not upgrade to mint. Poor business practices. #badcustomerservice,USER false agent let u extra leg room upgrade upgrade mint poor business practice badcustomerservice,0,Negative,-0.8821781445294619,0.8881481289863586,0.10588191449642181,0.005969984456896782
568408789512105985,2015-02-19 13:56:30+00:00,2015-02-19,13,Thursday,Southwest,@SouthwestAir I am now a rapids rewards member #lovetotravel #chaching,USER rapid reward member lovetotravel chaching,0,Positive,0.9133023007307202,0.002219738205894828,0.08225817233324051,0.915522038936615
568413365254488064,2015-02-19 14:14:41+00:00,2015-02-19,14,Thursday,Southwest,"@SouthwestAir schedule is open through the end of October, got Columbus day wknd in New England for ~50K points for 4! Check your calendar!",USER schedule open end october got columbus day wknd new england point NUMBER check calendar,0,Neutral,0.33674506191164255,0.003299764357507229,0.6566553711891174,0.3400448262691498
568413673330331648,2015-02-19 14:15:54+00:00,2015-02-19,14,Thursday,Southwest,@SouthwestAir we're here at MCO. Thanks.,USER mco thanks,0,Positive,0.6826516680885106,0.0036554045509546995,0.3100375533103943,0.6863070726394653
568416873211015168,2015-02-19 14:28:37+00:00,2015-02-19,14,Thursday,Delta,@JetBlue Brazil to volunteer teaching english &amp; spanish to Poor children so they have a skills to improve their chances of a better life.,USER brazil volunteer teaching english amp spanish poor child skill improve chance better life,0,Positive,0.5624862164258957,0.014728918671607971,0.4080559313297272,0.5772151350975037
568420497563598848,2015-02-19 14:43:02+00:00,2015-02-19,14,Thursday,Delta,@JetBlue I have been on phone with rep for over 30 min and was transferred after asking not to be. She was the worse rep I ever had,USER phone rep NUMBER min transferred asking worse rep ever,0,Negative,-0.9445348605513573,0.9496707320213318,0.04519343003630638,0.005135871469974518
568424596657078272,2015-02-19 14:59:19+00:00,2015-02-19,14,Thursday,United,@united I’ve filled out the form twice. No email. I have a lost item code. Can you verify it was received?,USER filled form twice email lost item code verify received,0,Negative,-0.566122836433351,0.5780233144760132,0.41007620096206665,0.011900478042662144
568425693828132864,2015-02-19 15:03:40+00:00,2015-02-19,15,Thursday,Delta,@JetBlue okay awesome! Thank you!,USER okay awesome thank,0,Positive,0.9755612388253212,0.00532754510641098,0.013783669099211693,0.9808887839317322
568433493987844096,2015-02-19 15:34:40+00:00,2015-02-19,15,Thursday,United,"@united I did, and as I thought, nothing happened",USER thought nothing happened,0,Neutral,-0.043364159762859344,0.1095358207821846,0.8242924809455872,0.06617166101932526
568434509017960449,2015-02-19 15:38:42+00:00,2015-02-19,15,Thursday,US Airways,i wish i was flying @USAirways ... @JetBlue Cancelled Flightled our flights tomorrow and never notified us #FlyUS #Ripoff,wish flying USER USER cancelled flightled flight tomorrow never notified u flyus ripoff,0,Negative,-0.9284756793640554,0.9341859817504883,0.06010376662015915,0.005710302386432886
568437324587012096,2015-02-19 15:49:53+00:00,2015-02-19,15,Thursday,United,@united can you help from there? UA4935 can't take off without missing galley cart that no one can find. Pax all seated for last hour.,USER help ca take without missing galley cart one find pax seated last hour,0,Negative,-0.7789381388574839,0.7881508469581604,0.20263642072677612,0.009212708100676537
568437634835595264,2015-02-19 15:51:07+00:00,2015-02-19,15,Thursday,Southwest,"@SouthwestAir For my Grandma Ella's 80th, she would love a bday greeting from your flight crew! She was a stewardess for Eastern Airlines.",USER grandma ella would love bday greeting flight crew stewardess eastern airline,0,Positive,0.9519395953975618,0.002091693226248026,0.04387706518173218,0.9540312886238098
568438162369822720,2015-02-19 15:53:13+00:00,2015-02-19,15,Thursday,Delta,.@JetBlue @ZKatcher 😂😂😂😂😂OMG. Bored &amp; read through this convo.. Seems like JetBlue is on point.,USER USER bored amp read convo seems like jetblue point,0,Positive,0.7875256538391113,0.03510761260986328,0.14225907623767853,0.8226332664489746
568438257454682112,2015-02-19 15:53:36+00:00,2015-02-19,15,Thursday,Southwest,@SouthwestAir I wish I would've known so I could've slept 2 hours more and let my friend know not to wait for me after she lands...,USER wish would known could slept NUMBER hour let friend know wait land,0,Neutral,-0.32453880459070206,0.40054067969322205,0.5234574675559998,0.07600187510251999
568438759466934272,2015-02-19 15:55:35+00:00,2015-02-19,15,Thursday,Southwest,@SouthwestAir sure can! Just a second.,USER sure second,0,Positive,0.6908290106803179,0.005260614678263664,0.29864972829818726,0.6960896253585815
568438982301917184,2015-02-19 15:56:29+00:00,2015-02-19,15,Thursday,United,"@united really hoping to get some help here. On my 5th attempt to get a resolution, and lost count of transfers. help please! #mileageplus",USER really hoping get help attempt get resolution lost count transfer help please mileageplus,0,Negative,-0.3674408197402954,0.5144657492637634,0.33850935101509094,0.14702492952346802
568440681531875328,2015-02-19 16:03:14+00:00,2015-02-19,16,Thursday,Delta,@JetBlue Hey guys! Your Flight Booking Problems system ran my first and middle names together at time of Flight Booking Problems. Is that going to be a #TSAnightmare ?,USER hey guy flight booking problem system ran first middle name together time flight booking problem going tsanightmare,0,Neutral,-0.17155490070581436,0.2277263104915619,0.7161023020744324,0.05617140978574753
568444029257584640,2015-02-19 16:16:32+00:00,2015-02-19,16,Thursday,US Airways,@USAirways 😂. Passed frustrated 4 hours ago after being asked to get off the first plane I sat on for an hour.,USER passed frustrated NUMBER hour ago asked get first plane sat hour,0,Negative,-0.8105394560843706,0.8243545293807983,0.16183032095432281,0.013815073296427727
568444328873467905,2015-02-19 16:17:43+00:00,2015-02-19,16,Thursday,United,@united what a joke. Hang up on customers!!,USER joke hang customer,0,Negative,-0.9445166154764593,0.9500128626823425,0.044490814208984375,0.0054962472058832645
568444650903748609,2015-02-19 16:19:00+00:00,2015-02-19,16,Thursday,Delta,"@JetBlue, never been delayed before; 533 to TPA out of BDL. Better safe than sorry. 💙 #lovejetblue #onlyblue #jetblueforever",USER never delayed NUMBER tpa bdl better safe sorry lovejetblue onlyblue jetblueforever,0,Positive,0.9258346632122993,0.008260302245616913,0.057644713670015335,0.9340949654579163
568447513759522816,2015-02-19 16:30:23+00:00,2015-02-19,16,Thursday,US Airways,@USAirways thank you for refunding my bag fee. I look forward to its return today I hope.,USER thank refunding bag fee look forward return today hope,0,Positive,0.9482823475264013,0.0031206742860376835,0.04547630995512009,0.951403021812439
568448265441554432,2015-02-19 16:33:22+00:00,2015-02-19,16,Thursday,Southwest,@SouthwestAir RUDE gate agent. Wholly unacceptable to us &amp; other passengers. Think this will be our last time on sw.,USER rude gate agent wholly unacceptable u amp passenger think last time sw,0,Negative,-0.9367051357403398,0.9424198269844055,0.05186555162072182,0.0057146912440657616
568450413365571584,2015-02-19 16:41:54+00:00,2015-02-19,16,Thursday,United,@united I have already emailed but I didn't know if it was more expedient to contact you here. Please advise. Thanks.,USER already emailed know expedient contact please advise thanks,0,Neutral,0.006039544939994812,0.10935083776712418,0.7752587199211121,0.11539038270711899
568450710553174016,2015-02-19 16:43:05+00:00,2015-02-19,16,Thursday,United,"@united Need to change flight from this Tuesday to sooner to attend to ailing parent in FL, Need help!! #custserv",USER need change flight tuesday sooner attend ailing parent fl need help custserv,0,Negative,-0.5208906754851341,0.5715301632881165,0.37783029675483704,0.05063948780298233
568451138221166592,2015-02-19 16:44:47+00:00,2015-02-19,16,Thursday,US Airways,@USAirways got rebooked. Sent to A9. Wrong gate! Traveled back to B13 for correct flight. #tired&amp;frustrated,USER got rebooked sent wrong gate traveled back correct flight tired amp frustrated,0,Negative,-0.8605076428502798,0.870380699634552,0.11974631994962692,0.009873056784272194
568453042816868352,2015-02-19 16:52:21+00:00,2015-02-19,16,Thursday,Southwest,"@SouthwestAir adding direct flights from #Columbus to #Oakland, @BostonLogan http://t.co/p8Vcz4XTHM via @DispatchAlerts",USER adding direct flight columbus oakland USER URL via USER,0,Neutral,0.04474951629526913,0.003703594906255603,0.9478432536125183,0.048453111201524734
568453351479721986,2015-02-19 16:53:35+00:00,2015-02-19,16,Thursday,Southwest,"@SouthwestAir, got ""duped"" w/ a connection on 1st flight (sneaky), now u won't give me a seat on an earlier flight w/ availability. Shameful",USER got duped connection flight sneaky u wo give seat earlier flight availability shameful,0,Negative,-0.9059483697637916,0.9107176065444946,0.08451318740844727,0.004769236780703068
568454157478326272,2015-02-19 16:56:47+00:00,2015-02-19,16,Thursday,US Airways,@USAirways How about moving my seats to where I bought them 4 months ago? This happens far too often...,USER moving seat bought NUMBER month ago happens far often,0,Negative,-0.7571714483201504,0.7686498165130615,0.2198718786239624,0.011478368192911148
568456844429160448,2015-02-19 17:07:27+00:00,2015-02-19,17,Thursday,United,@united There is only one club at LAX - in terminal 7 across from gate 71,USER one club lax terminal NUMBER across gate NUMBER,0,Neutral,-0.0009359158575534821,0.04475982114672661,0.9114162921905518,0.043823905289173126
568462402875863041,2015-02-19 17:29:33+00:00,2015-02-19,17,Thursday,United,@united flt 1583 EWR to SFO excellent service. Friendly flight attendants. made the 6AM flight a very good start to the day.,USER flt NUMBER ewr sfo excellent service friendly flight attendant made flight good start day,0,Positive,0.9795678600203246,0.0032624260056763887,0.013907217420637608,0.982830286026001
568464487931613185,2015-02-19 17:37:50+00:00,2015-02-19,17,Thursday,Delta,"@JetBlue be flying soon to NYC on your airline, of all airlines I've flown you're still #1 to me 😊😊😊✈️✈️✈️",USER flying soon nyc airline airline flown still NUMBER,0,Positive,0.9821035743225366,0.002414536429569125,0.013067352585494518,0.9845181107521057
568466673990307840,2015-02-19 17:46:31+00:00,2015-02-19,17,Thursday,United,"@united of the airplane otherwise they would call the Police, because the flight had to take off before 12h30am",USER airplane otherwise would call police flight take,0,Neutral,-0.18533058278262615,0.21115362644195557,0.763023316860199,0.025823043659329414
568473401544859648,2015-02-19 18:13:15+00:00,2015-02-19,18,Thursday,US Airways,@USAirways thanks,USER thanks,0,Positive,0.6279605440795422,0.015299279242753983,0.341440886259079,0.6432598233222961
568478536715120640,2015-02-19 18:33:39+00:00,2015-02-19,18,Thursday,Southwest,@SouthwestAir following!! My bad.,USER following bad,0,Negative,-0.5953833386301994,0.6273598670959473,0.3406636416912079,0.03197652846574783
568481515899908096,2015-02-19 18:45:29+00:00,2015-02-19,18,Thursday,US Airways,@USAirways can you DM me &amp; add me to the upgrade list for a flt tonight?,USER dm amp add upgrade list flt tonight,0,Neutral,0.06291544530540705,0.006313375197350979,0.924457848072052,0.06922882050275803
568481836290220033,2015-02-19 18:46:46+00:00,2015-02-19,18,Thursday,US Airways,@USAirways over an hour now and still no one at the Yuma counter,USER hour still one yuma counter,0,Negative,-0.6750263310968876,0.6870772838592529,0.30087175965309143,0.012050952762365341
568482252168019968,2015-02-19 18:48:25+00:00,2015-02-19,18,Thursday,Southwest,@SouthwestAir Do you perhaps have a pair to the Atlanta show? #prettyplease,USER perhaps pair atlanta show prettyplease,0,Neutral,0.31418138556182384,0.006513388827443123,0.6727918386459351,0.32069477438926697
568482472880697345,2015-02-19 18:49:18+00:00,2015-02-19,18,Thursday,US Airways,"@USAirways was switched to an American Airlines flight, not by choice, and now I am charged $50 for bags? Thought y'all merged?",USER switched american airline flight choice charged NUMBER bag thought merged,0,Negative,-0.8094740863889456,0.8173564076423645,0.1747613102197647,0.007882321253418922
568482840750530560,2015-02-19 18:50:45+00:00,2015-02-19,18,Thursday,Southwest,@SouthwestAir suggestion- shades on the windows @KCIAirport so travelers won't have to watch ur luggage handlers throwing their bags around,USER shade window USER traveler wo watch ur luggage handler throwing bag around,0,Neutral,-0.13771715387701988,0.19264563918113708,0.7524258494377136,0.0549284853041172
568486399663575040,2015-02-19 19:04:54+00:00,2015-02-19,19,Thursday,Southwest,@SouthwestAir for my travel I see bz class and get away are sld out. Anytime is available . How do I know how many anytime are available?,USER travel see bz class get away sld anytime available know many anytime available,0,Neutral,0.01638844609260559,0.048028409481048584,0.8875547051429749,0.06441685557365417
568487439062441984,2015-02-19 19:09:02+00:00,2015-02-19,19,Thursday,Delta,"@JetBlue When I arrived at the airport, I was told my ticket had been refunded because my name had a fraud alert.",USER arrived airport told ticket refunded name fraud alert,0,Neutral,-0.46335022896528244,0.4842761158943176,0.4947979152202606,0.020925886929035187
568487677114363904,2015-02-19 19:09:58+00:00,2015-02-19,19,Thursday,Delta,@JetBlue we made it safe and sound. Thank you for the safe travels.,USER made safe sound thank safe travel,0,Positive,0.9298023320734501,0.006559994071722031,0.05707768350839615,0.9363623261451721
568489124098924546,2015-02-19 19:15:43+00:00,2015-02-19,19,Thursday,Delta,"@JetBlue No, it didn't all work out. I called Jet Blue from Mexico to address the fraud alert with Capital One on the line. Rebooked.",USER work called jet blue mexico address fraud alert capital one line rebooked,0,Negative,-0.7908063065260649,0.7997761368751526,0.19125397503376007,0.008969830349087715
568489782298476544,2015-02-19 19:18:20+00:00,2015-02-19,19,Thursday,Delta,@JetBlue Then en route to the airport the rebooked ticket was refunded.,USER en route airport rebooked ticket refunded,0,Neutral,0.16322804056107998,0.008271733298897743,0.8202285170555115,0.17149977385997772
568490190194515970,2015-02-19 19:19:58+00:00,2015-02-19,19,Thursday,Delta,@JetBlue thanks,USER thanks,0,Positive,0.6279605440795422,0.015299279242753983,0.341440886259079,0.6432598233222961
568490899396829186,2015-02-19 19:22:47+00:00,2015-02-19,19,Thursday,US Airways,@USAirways has the most ass backwards process for using credits on flights. even trying to get a hold of customer relations is impossible,USER as backwards process using credit flight even trying get hold customer relation impossible,0,Negative,-0.936947129201144,0.94225013256073,0.052446890622377396,0.0053030033595860004
568491035564879872,2015-02-19 19:23:19+00:00,2015-02-19,19,Thursday,US Airways,"@USAirways yes thanks I have never seen anything like this and I come to Yuma all the time, big disappointment. There are 40+ still waiting",USER yes thanks never seen anything like come yuma time big disappointment NUMBER still waiting,0,Negative,-0.8683886295184493,0.883993923664093,0.10040076076984406,0.015605294145643711
