tweet_id,tweet_created,airline,retweet_count,text
568522203198697474,2015-02-19 13:27:10 -0800,Virgin America,0,"@VirginAmerica seriously, though. will there not be direct flights from SFO-FLL in may???"
568522747501895680,2015-02-19 13:29:20 -0800,United,0,@united What delivery service do you use? I'd like to call them myself.
568523051853197312,2015-02-19 13:30:32 -0800,Southwest,0,@SouthwestAir @DreSparkles Thank you! I finally made it to my destination
568526847320784896,2015-02-19 13:45:37 -0800,Virgin America,0,@VirginAmerica Sent a couple messages to the email you provided but to no avail. Will try again next year. Cheers.
568533394402861056,2015-02-19 14:11:38 -0800,US Airways,0,@USAirways can I bring a copy or photo of my baby's birth certificate for the flight? I feel uncomfortable traveling with the real thing.
568534114527113216,2015-02-19 14:14:30 -0800,US Airways,0,"@USAirways yes, it's a domestic flight. Thank you!"
568536883199746048,2015-02-19 14:25:30 -0800,Southwest,0,@SouthwestAir yes please
568537606503280640,2015-02-19 14:28:22 -0800,Delta,0,"@JetBlue quick question, to pay for a second bag, do I have to do it online or can I do it at the airport?"
568542661684015105,2015-02-19 14:48:28 -0800,United,0,@united So excited I was put on an earlier flight to get home! Woo Hoo! #travel 🎉🎉🎉
568545857332588544,2015-02-19 15:01:10 -0800,Southwest,0,@SouthwestAir flight # 317
568547007003955200,2015-02-19 15:05:44 -0800,United,0,@united DM sent. Thanks so much for the strong customer service!!
568549060103135232,2015-02-19 15:13:53 -0800,United,0,@united @annricord Great! Appreciate it😊
568552347812524032,2015-02-19 15:26:57 -0800,United,0,@united you had us REBOARD without the captain.  So now we'll be sitting in here for another 20+ min? http://t.co/EEReKDf9Fq
568562804837490688,2015-02-19 16:08:30 -0800,United,0,@united wasting time at baggage claim thanks to your dfw ground crew who checked my bag in without actually checking for space #frustrated
568562849447948288,2015-02-19 16:08:41 -0800,Southwest,0,"@SouthwestAir, remember me? Wouldn't let me on 3:05pm flight (seats available). Now my 7:40 flight is delayed. Worst airline. #badservice"
568566331169247232,2015-02-19 16:22:31 -0800,Southwest,0,@SouthwestAir DM Sent.
568583360811016192,2015-02-19 17:30:11 -0800,United,0,@united sent DM's
568584434376577024,2015-02-19 17:34:27 -0800,United,1,"@united Doumented via link. However, now that it has been over four months with no response, what do you suggest? Or shall I not expect one?"
568586882600161280,2015-02-19 17:44:11 -0800,Southwest,0,"@SouthwestAir, what do you know? Finally lined up like cattle to board my SW flight (after original departure time) #badcustomerservice"
568587490971533312,2015-02-19 17:46:36 -0800,Southwest,0,@SouthwestAir because your gate attendant let someone board whose boarding pass kept reading invalid. This messed up the passenger log.
568588791830736896,2015-02-19 17:51:46 -0800,United,0,@united Cancelled Flighted my mileage plus award reservation G6455C same day. Have yet to see my miles back despite agent confirmation.
568589359034859520,2015-02-19 17:54:01 -0800,United,0,@united Leaving soon. Thanks!
568593365601820672,2015-02-19 18:09:56 -0800,United,0,@united your flights are really cheap what's the catch
568598334643916800,2015-02-19 18:29:41 -0800,US Airways,0,"@USAirways Seriously??? I have shared my concerns four times already, to NO avail!  Geeeeezzzzz! #frustrated flyer"
568600144406568962,2015-02-19 18:36:53 -0800,United,0,@united 4840 You knew this flight was delayed! MHT to ALB to EWR to get crew. Your arrival is Late Flightr than the departure! Update your site!
568604830291222530,2015-02-19 18:55:30 -0800,Southwest,0,@SouthwestAir offering us absolutely nothing for our troubles either. Blames the @TSA
568605358534447104,2015-02-19 18:57:36 -0800,Southwest,0,"@SouthwestAir I notice that there are separate buttons for ""guitar"" and actual ""music"" in this pic. Some bands should take note of this."
568605539866976256,2015-02-19 18:58:19 -0800,US Airways,0,@USAirways We're having 2 grandbabies in 2 weeks -- will travel to DC for the births. Thank you for the reasonable fares!  See you Saturday!
568605600273141760,2015-02-19 18:58:33 -0800,Southwest,0,@SouthwestAir Can you help me out with tickets to the Vegas event? I would be so stoked!
568607013212590080,2015-02-19 19:04:10 -0800,United,0,"@united I was rebooked, however it would have been nice not to have to wait an extra 90 min at the airport.  How will you make this right?"
568607454893727744,2015-02-19 19:05:56 -0800,Southwest,0,@SouthwestAir would be cool if the best airlines company hooked me up with @Imaginedragons tickets for Vegas ;)
568608982321012736,2015-02-19 19:12:00 -0800,United,0,@united stuck on Tarmac for the last hour. Can I have a beer?
568609430754865152,2015-02-19 19:13:47 -0800,US Airways,0,@USAirways sitting on the Tarmac waiting to deplane 40+ minutes. The level of service I've come to expect.
568611482780508161,2015-02-19 19:21:56 -0800,Southwest,0,@SouthwestAir I love ya but your bringin me down. An hour Late Flight leaving and now we've been sitting in the runway for 20 min 😥 #fail
568611819864117248,2015-02-19 19:23:16 -0800,Delta,0,@JetBlue Awww thank you B6! Glad to hear it!  Made my day! &amp; one last question do you have any idea what tail is operating flt 606 2maro? :)
568614009584291840,2015-02-19 19:31:58 -0800,Delta,0,@JetBlue flight 2302 from JFK to BUF.
568616603568492544,2015-02-19 19:42:17 -0800,United,0,@united I did they did not.  I did submit a complaint on line and never heard back from that - I don't have that ID- you should find it
568622478081306624,2015-02-19 20:05:37 -0800,US Airways,0,"@USAirways DCA-&gt;HPN, u r prof hostage takers.We stood on bus 2 plane for 25 min,now sitting on plane with no mvmt &amp; 1 announcement 4 &gt; hour!"
568623603496792064,2015-02-19 20:10:06 -0800,United,0,@united the only difference being you are both responsible and in a position to do something about them. Learn from @Delta
568625014037045248,2015-02-19 20:15:42 -0800,United,0,@united it wasn't a delay so much as a straight Cancelled Flightlation. Weather wasn't an issue either.
568626423273017344,2015-02-19 20:21:18 -0800,Delta,0,@JetBlue I left my apt 10hrs ago to go from Boston to SJC and I'm still NYC. Please bring back the nonstop flight. #jetblueBlues
568626857576407041,2015-02-19 20:23:02 -0800,US Airways,0,@USAirways 3935. Sitting on a freezing bus because nobody is in the plane. What is up?
568629385105793024,2015-02-19 20:33:04 -0800,Virgin America,0,@VirginAmerica help. I was On  Flight  27 from JKF tonight. seat 7C left portfolio. Need it back!!
568630308284850176,2015-02-19 20:36:44 -0800,Delta,1,"@JetBlue #flyingitforward Pereira, Colombia to help the kids from Cartago streets and deliver a lot of clothes that I have picked to donate."
568639359127150592,2015-02-19 21:12:42 -0800,United,0,"@united €202.88 is the difference between the booked flights, do you want screen shots?"
568643040073506816,2015-02-19 21:27:20 -0800,Virgin America,0,@VirginAmerica How about some free drinks on the flight back for the free promo?
568645379031347200,2015-02-19 21:36:37 -0800,Delta,0,@JetBlue yup! He said there would be flight change fee. But the plane should be here in 45 minutes apparently.
568652138915766272,2015-02-19 22:03:29 -0800,US Airways,0,"@USAirways it was 1838, almost 5 hours Late Flight due  to mechanical."
568658885361438720,2015-02-19 22:30:18 -0800,Southwest,0,@SouthwestAir would love to win tickets and take my son to Imagine Dragons in Provo Saturday night.  Crossed fingers. #DestinationDragons
568659661861175297,2015-02-19 22:33:23 -0800,United,0,"@united i got it at the gate, thanks for checking!"
568662525530628096,2015-02-19 22:44:45 -0800,United,0,"@united your staff at LaGuardia and Lagos, Nigeria were unprofessional, uncaring and not helpful. Ou"
568670928407625729,2015-02-19 23:18:09 -0800,United,0,we all watched as the crew was escorted from the back to 1st class. Prebooked? Really? @united: @JenniferWalshPR Your dissatisfaction is und
568675083314552832,2015-02-19 23:34:39 -0800,United,0,@united alright thank you. Much appreciated.
568706272788262912,2015-02-20 01:38:36 -0800,Delta,0,"@JetBlue using A321 JFK-SEA for Summer 2015. It will be my first A321 flight ever! No Mint to Seattle, Core Config only."
568725453831315456,2015-02-20 02:54:49 -0800,United,0,@united what is going on with baggage claim in Newark!#tiredandwanttogohome
568727789311889409,2015-02-20 03:04:06 -0800,Delta,0,"@JetBlue's CEO #pilots among ardent fans, Wall Street - Poughkeepsie Journal http://t.co/zSdGzyDNDe"
568745705864626176,2015-02-20 04:15:17 -0800,Delta,0,"@JetBlue flight 99 to DCA 2 delays, I'm all for erring on the side of safety but it's an inconvenience to people with connecting flights!!"
568749392083206144,2015-02-20 04:29:56 -0800,Delta,0,@JetBlue Hey any chance you have an update on Flight 99 Hartford to D.C.?
568750153315676160,2015-02-20 04:32:58 -0800,US Airways,1,@USAirways on flight 1839 waiting for weight and balance info for the past 30 minutes!!!
568752951164063745,2015-02-20 04:44:05 -0800,Delta,0,@JetBlue I hope so. Wanted an early flight to avoid the airport chaos but it's too Late Flight for that!
568756110456270849,2015-02-20 04:56:38 -0800,United,0,@united @FAANews unacceptable practice to leave Cancelled Flighted flight passengers to sleep on cement with no pillows #UA1724 http://t.co/nDTLJ15ZpU
568758241745719297,2015-02-20 05:05:06 -0800,Delta,0,@JetBlue Airways to continue 'various commercial relationships' with #Lufthansa ... - @CAPA_Aviation http://t.co/o5sifHp4RT
568774932844261376,2015-02-20 06:11:25 -0800,US Airways,0,@USAirways of course weather was a joke 43 beats 5 degrees in PHL! ⛄️☀️
568775800599801856,2015-02-20 06:14:52 -0800,US Airways,0,@USAirways I did not want to hang out on your plane all day when I am traveling to get work done and turn right back around. Unacceptable
568778374451220480,2015-02-20 06:25:06 -0800,Delta,0,@JetBlue CCNDJP/ I can send a screen shot of the systems error if an email address is provided
568778730186928128,2015-02-20 06:26:31 -0800,Delta,0,"@JetBlue This is the error message: Paper tickets cannot be serviced on-line.
Please see a JetBlue Crewmember for assistance."
568779480019251201,2015-02-20 06:29:30 -0800,Southwest,0,@SouthwestAir The in-browser hover over is intrusive and annoying. And the fact that the WiFi only works on one device is sort of sad.
568781140217049088,2015-02-20 06:36:05 -0800,Delta,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Of7PFvQpOY
568781213651087361,2015-02-20 06:36:23 -0800,United,0,@united education of that staff is needed - he also turned away other first class cabin passengers with mileage plus.
568786315820470272,2015-02-20 06:56:39 -0800,US Airways,0,@USAirways thanks for helping with #reFlight Booking Problems #Cancelled Flightedflight Yvonne Anthony.  You will help us get to Tel Aviv on time.  #HappyFriday
568787210188812289,2015-02-20 07:00:13 -0800,US Airways,0,@USAirways I'm logged into a Flight Booking Problems. I need to add API before travelling to the states but I cannot see where to do it
568790282839433216,2015-02-20 07:12:25 -0800,US Airways,0,@USAirways made it.. Never ran so fast in my life
568790685723136001,2015-02-20 07:14:01 -0800,US Airways,0,@USAirways Done
568791745925918721,2015-02-20 07:18:14 -0800,US Airways,0,@USAirways the flights weren't from this morning... It was 4 flights 2 on Thursday and 2 on Monday which turned into Tuesday
568792664931508225,2015-02-20 07:21:53 -0800,US Airways,0,@USAirways Thank you for valuing my feedback. What will you do with it?
568793043664560128,2015-02-20 07:23:23 -0800,United,0,@united 2nd time in a row  I've been over charged by 100's of $$ on my plane ticket WHY? #united I shouldn't have to check my CC everytime
568793432900177920,2015-02-20 07:24:56 -0800,United,0,@united WTH be honest with your customers.  This better be the last change or we are driving home.  Has our plane left or not!
568796449863028736,2015-02-20 07:36:56 -0800,US Airways,0,"@USAirways now I am on flight to FLL, and told to take a train back to PBI to get my car. There are no trains to PBI!"
568797768162127872,2015-02-20 07:42:10 -0800,Southwest,0,@SouthwestAir  getting the run around today with customer service &amp; disconnected customer relations # given twice. Help!!!
568798426810355712,2015-02-20 07:44:47 -0800,Southwest,0,@SouthwestAir what do I need to do when TSA pre doesn't show for a flight of mine?
568800165886210048,2015-02-20 07:51:42 -0800,US Airways,0,@USAirways Still on hold. 1 hour and 45 minutes and counting. Platinum? Who cares? Problems checking in? Who cares?
568800998929661953,2015-02-20 07:55:00 -0800,Southwest,0,@SouthwestAir Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!
568801276416401408,2015-02-20 07:56:06 -0800,United,2,@united gives Belfast a #Hug with the new unmissable #BusHug format #impact #busads #thinkbus @BelfastAirport http://t.co/AvbdstJUJS
568801442770743296,2015-02-20 07:56:46 -0800,United,0,@united Thanks for the reply. The box is not mine and I'm not missing one. It was added to my bag ....
568802316893216769,2015-02-20 08:00:14 -0800,Southwest,0,@SouthwestAir When is the last chance to win #DestinationDragon ???
568804253151731712,2015-02-20 08:07:56 -0800,United,0,@united new flight has me at the window. Kind of ticked off. I pick aisle seats only because I hate window seats. #annoyed #EpicFail
568804291755945984,2015-02-20 08:08:05 -0800,Southwest,0,"@SouthwestAir couldn't make flight, funds forfeited as a no show!! Was trying to book another flight using those funds, I'm out."
568804534845345792,2015-02-20 08:09:03 -0800,US Airways,0,@USAirways can I book using some sort of breavement program? I need to get home for my pops funeral
568805605432958976,2015-02-20 08:13:18 -0800,US Airways,0,"@USAirways get ur act together, start treating ur passengers w/ kinder, have more sanitized planes. Take a page from @Delta perhaps."
568808165636214784,2015-02-20 08:23:29 -0800,Southwest,0,@SouthwestAir Thanks! I know the routes you currently have from Newark. I was just wondering if there was any new ones on the horizon
568810170383536128,2015-02-20 08:31:27 -0800,Delta,0,@JetBlue thank you for always have the most amazing customer service! Bring on The Disney Princess Half Marathon
568810180269494272,2015-02-20 08:31:29 -0800,United,1,"@united I will be calling customer service. 2 delayed flights today now, luggage misplaced, a disaster across the board."
568811854216105984,2015-02-20 08:38:08 -0800,United,0,@united Do miles earned with Explorer card count toward lifetime miles?
568812129308053504,2015-02-20 08:39:14 -0800,United,0,@united not anymore.  Finally was ticketed 5 min before takeoff.  Not sure why the confusion with a full-fare GSA ticket.
568813634152849408,2015-02-20 08:45:13 -0800,Southwest,0,"@SouthwestAir if you are going to be inconsistent enforcing your rules, I'd prefer you not randomly take it out on freq flyers that obey"
568815689684815873,2015-02-20 08:53:23 -0800,Virgin America,0,@VirginAmerica loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry
568818512191471616,2015-02-20 09:04:36 -0800,US Airways,0,@USAirways Melinda in reservations in greensboro nc is an absolute jewel thank her for me she's amazing!!!
568819025733652481,2015-02-20 09:06:38 -0800,United,0,"@united thank you so much, that helps a ton. Whoever is on this Twitter acct today deserves a handshake and a hot chocoLate Flight. #problemsolvers"
568821307766222848,2015-02-20 09:15:42 -0800,United,0,@united uh - I booked it through the UA website. Why the price change?
568823050571026432,2015-02-20 09:22:38 -0800,Southwest,0,@SouthwestAir give this guy a raise....great start to flight from AZ to MKE..
568823775745028096,2015-02-20 09:25:31 -0800,United,0,@united DM sent.  This lack if customer service is getting ridiculous.
568824821531996162,2015-02-20 09:29:40 -0800,US Airways,0,@USAirways I'm glad too. But I should not have to spend an hour to try and track down the basic information that you already have available.
568825463918833664,2015-02-20 09:32:13 -0800,United,0,@united I have those notifications yet the staff on board say that is not accurate and they have no departure time.
568828543423123456,2015-02-20 09:44:27 -0800,United,0,"@united I can tell you. Your airline has lost mine and my families business. 
This day and age message through Twitter travels fast."
568829494556897280,2015-02-20 09:48:14 -0800,Southwest,0,"@SouthwestAir so, when your plane doesn't work the luxuries I paid for go away but you keep my money? I need that biz model."
568829906584346624,2015-02-20 09:49:52 -0800,United,1,@united how is it tripitPro has accurate delayed dept. times and 2hours Late Flightr I hear the same from you? Just curious
568832576468746240,2015-02-20 10:00:29 -0800,United,0,"@united well played, ^LO."
568834799592448000,2015-02-20 10:09:19 -0800,United,0,@united workin on it. Waiting on him to reply.
568840215089041409,2015-02-20 10:30:50 -0800,US Airways,0,@USAirways we have seats.  on phone Iwas  told I was getting error msg due to paid 1st class upgrd. told to check in after 12am.sound right?
568841355226517504,2015-02-20 10:35:22 -0800,Delta,0,@JetBlue well I'm not sure I'm that bold! lol or are you saying you didn't believe me?? :P
568844097374560256,2015-02-20 10:46:16 -0800,United,0,@united appreciate the sentiment and you were able to get me off the ground;still missed connection
568844412970770433,2015-02-20 10:47:31 -0800,Southwest,0,"@SouthwestAir Please explain to reps, ignoring a technical issue and passing the buck is not a good business model. Lucky limited to 140"
568845545986400256,2015-02-20 10:52:01 -0800,Delta,0,@JetBlue Now ur asking for the heavy guns! You know #IWouldDoAnythingForLove https://t.co/Yx1DQJn8nL #BrandMance #LoveSongFriday
568845724110213120,2015-02-20 10:52:43 -0800,United,0,@united Thanks!
568847735530643457,2015-02-20 11:00:43 -0800,United,0,@united Are the current on board food menus available anywhere online?
568850967673896960,2015-02-20 11:13:34 -0800,Virgin America,0,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!
568855468975759360,2015-02-20 11:31:27 -0800,United,1,@united Thanks...seat made for a 6 year old and a broken TV. 20 flights/year...my last on your airline.
568856987632603136,2015-02-20 11:37:29 -0800,Southwest,0,"@SouthwestAir you guys rock! So easy, quick, and affordable to change my flight. #bestairlineever #neverchange"
568857374934601728,2015-02-20 11:39:01 -0800,United,0,@united I think you should board from the back of the plane #whatstheholdup #CHItoCLE
568857976733376512,2015-02-20 11:41:25 -0800,Delta,0,@JetBlue Thanks for the reminder of a few older flights I'd taken and the easy access to add points to my new JB account! Awesome service.
568862839340961792,2015-02-20 12:00:44 -0800,US Airways,0,@USAirways will shall see in the next couple of minutes.
568870279906234368,2015-02-20 12:30:18 -0800,US Airways,0,@USAirways followed!
568872365146251264,2015-02-20 12:38:35 -0800,Delta,0,@JetBlue No worries. Time flew in the terminal and now we're taking off. Thanks again!
568874645564362752,2015-02-20 12:47:39 -0800,Virgin America,0,@VirginAmerica Thank you!!
568879053496655872,2015-02-20 13:05:10 -0800,Southwest,0,@SouthwestAir I cannot DM you as you do not follow me.
568883108377808896,2015-02-20 13:21:17 -0800,United,0,"@united if I had a ticket refunded which I purchased, for my brother to fly...could I then used the refunded credit for me to fly? Respond"
568883264791785472,2015-02-20 13:21:54 -0800,Delta,0,@JetBlue can't seem to DM you guys.. JDHADP
568883475534745600,2015-02-20 13:22:44 -0800,United,0,@united dmangen@visualclubconcepts.com
568883598281076738,2015-02-20 13:23:13 -0800,US Airways,0,@USAirways any chance of a travel advisory or DCA this weekend?
568884379600224258,2015-02-20 13:26:20 -0800,Delta,0,"@jetblue captain ""takes as lot of muscles to frown but JUST A FEW TO SMILE. Y'all ready to go flyin?"" I mean... Now I am!"
568885004610240512,2015-02-20 13:28:49 -0800,Delta,0,@JetBlue who is he I must send a note!!! Too good for words!
568889146179072000,2015-02-20 13:45:16 -0800,Southwest,0,@SouthwestAir  after 38 minutes on the phone I'm given another number to call now still on hold with them. http://t.co/1ZT2kEe8up
568890017365561344,2015-02-20 13:48:44 -0800,United,0,"@united uhuh.Group trying to get out of Nashville and into IAD today instead of tomorrow,why be preemptive though... https://t.co/yBv0xaowKv"
568893092927029249,2015-02-20 14:00:57 -0800,Southwest,0,@SouthwestAir Cancelled Flights arrivals &amp; departures in Nashville as of 5pm. That and more weather headlines @ 4pm #LiveOnFOX17 #FebruaryFreezeFox17
568895534825639936,2015-02-20 14:10:39 -0800,US Airways,0,@USAirways @AmericanAir can someone please tell me who I have to talk to #getittogether #findurgrip
568903193930764288,2015-02-20 14:41:05 -0800,United,0,@united how about after 2.5 hrs at ORD another .5 on the tarmac + refuse to move me to an earlier flight you make it up to me? #iflyalot #bs
568904934495629312,2015-02-20 14:48:00 -0800,Delta,0,"@JetBlue No, the flight wasn't until 9:51pm, but it's already been delayed."
568908474601639936,2015-02-20 15:02:04 -0800,United,1,"@united worst AIRLINE 
BEWARE THEY DO NOT MAINTAIN THERE PLAIN 
BEEN ON THE RUNWAY THE PAST 4 HOURS!!!/"
568910880416464897,2015-02-20 15:11:38 -0800,United,0,@united all good man it isn't your fault that plane is having maintenance issues
568911315026063361,2015-02-20 15:13:22 -0800,United,1,@united 5.5 hours Late Flightr I've been in transit for a total of twelve hours...please just change the plane on flight 600 this is ridiculous SFO
568913418092224512,2015-02-20 15:21:43 -0800,US Airways,0,@USAirways not happening #worstairlineever also Marie Burroughs is the worst customer service rep ever #yourairlinesucks
568918759664021504,2015-02-20 15:42:56 -0800,United,0,@united roundtrip to London on @Delta ? I think I will! FYI that's another $1k you just lost. #moneynotspentonunited #unfriendlyskies
568920607347384321,2015-02-20 15:50:17 -0800,Delta,0,@JetBlue were boarding now I'm really not impressed. I've learnt a very valuable lesson .
568922057552977920,2015-02-20 15:56:03 -0800,United,1,@united I need you...to be a better airline. ^LOL
568923795228139521,2015-02-20 16:02:57 -0800,US Airways,0,@USAirways rudest crew member experience! Throwing shade and calling out customers. #reachingnewlows
568926552836182016,2015-02-20 16:13:54 -0800,United,0,@united I didn't get a message from you. I'll resend numbers.
568928486188032000,2015-02-20 16:21:35 -0800,Southwest,0,@SouthwestAir I'm on the 10:55 flight! Everyone has been so nice and helpful! I'm just hoping we'll get to fly out! Thank you! ;)
568931215149039617,2015-02-20 16:32:26 -0800,United,1,@united will do. Thx. Been sitting on plane now for 2.5 hrs and now we have to refuel!  I can't even make this stuff up.
568944054303625217,2015-02-20 17:23:27 -0800,Southwest,0,"@SouthwestAir we had early bird, and it was great. Your employees were awesome. It was 3 passengers who killed the buzz."
568949312098476032,2015-02-20 17:44:21 -0800,Southwest,0,@SouthwestAir @SwagglikeBean take me here
568950980471103489,2015-02-20 17:50:58 -0800,United,0,"@united Marcus helped me - good agent, couldn't fix it. Flight was listed on website, but ""unavailable""to book. False advertising much?"
568951819969232896,2015-02-20 17:54:19 -0800,United,0,@united I have a question about my interview process I had only one interview but was the last person is that good or bad
568953095423705088,2015-02-20 17:59:23 -0800,Southwest,0,@SouthwestAir we're doing our best; sitting at a gate waiting (while not being given information why we're delayed) isn't making this easy
568954558589702144,2015-02-20 18:05:12 -0800,US Airways,0,@USAirways I will send an email with details Late Flightr. Thank you for responding.
568955124300820480,2015-02-20 18:07:26 -0800,United,0,"@united thank you! Good service, safe flight... 1/2 way home!"
568955339607019521,2015-02-20 18:08:18 -0800,United,1,@united I'm Cancelled Flighting my #mileageplus card and I will NEVER do business with you again. You clearly don't care about your customers.
568956535679758337,2015-02-20 18:13:03 -0800,Delta,0,"@JetBlue me again :) you don't have ABC on Inflight TV, do you? (If so, what channel? #SharkTank is on!)"
568957488021827585,2015-02-20 18:16:50 -0800,Southwest,0,"@SouthwestAir Thanks so much. Appreciate your kindness in adjusting our reservation. Even during snowstorms, I still prefer Southwest. 👍"
568959737544339456,2015-02-20 18:25:46 -0800,United,1,@united truly the WORST day of flying I have ever experienced...
568961738596462593,2015-02-20 18:33:43 -0800,Delta,0,@JetBlue whats going on with flight 2034.  Delayed beyond 834.  Shouldnt thre flights switch at that point?
568964010101514240,2015-02-20 18:42:45 -0800,US Airways,0,@USAirways only sympathy she offered was holding a reservation until Monday night. That's pretty awesome if you ask me...
568964635103076354,2015-02-20 18:45:14 -0800,Delta,0,@JetBlue can you share where it is coming from?
568965165783388160,2015-02-20 18:47:21 -0800,United,0,"@united Thanks for nothing. Next time I'll bring a whole extra suitcase for my 1 extra pound. That makes sense, right?"
568968312274718721,2015-02-20 18:59:51 -0800,United,2,@united how do you stay in business with such poor service? #poorservice #notgoodenough http://t.co/VO61LME5ja
568971802015170560,2015-02-20 19:13:43 -0800,United,0,@united when will I hear? Guitar was damaged in December. I use my guitar to earn a living. Get your act together!
568977167410802688,2015-02-20 19:35:02 -0800,US Airways,0,"@USAirways Website won't let me change online even though airline issued travel advisory, now on hold for 50 minutes. Help."
568982915956277249,2015-02-20 19:57:53 -0800,United,0,@United thanks to Lea in the Chicago office for her help in switching our Cancelled Flighted flights!!
568985010742693888,2015-02-20 20:06:12 -0800,United,0,@united yea I saw that I'm moving to China and have 5-6 bags will pay whatever but wanted to make sure it was ok to bring that many
568986491608834048,2015-02-20 20:12:05 -0800,United,0,@united you need to follow me so I can dm you to give you the info
568987303302950913,2015-02-20 20:15:19 -0800,United,1,"@united THAT'S the tweet u choose to answer, to tell me you're not liable?! #youretheworst #neveragain"
568990617394647040,2015-02-20 20:28:29 -0800,US Airways,0,@USAirways How dirty does the damn plane have to be to take an hour to get the plane cleaned??? Refund me my miles😡. #wasteoftime #theworst
569005718365298689,2015-02-20 21:28:29 -0800,United,0,@united Of course. That was the start of my trip 3 wks. ago. Its gone further downhill on my return.
569006044782800896,2015-02-20 21:29:47 -0800,United,0,@united lax29108m make it happen please else on a cruise with no luggage tomorrow
569020255441264640,2015-02-20 22:26:15 -0800,Southwest,0,@SouthwestAir Do you have childrens rates for flights?
569030463760650241,2015-02-20 23:06:49 -0800,Southwest,0,@SouthwestAir had a great LA flight with Clarence and Frank! Those 2 guys are a hoot! 😜😂 thanks
569032643548811264,2015-02-20 23:15:28 -0800,United,0,@united They held the plane! Made it!!
569035174328934401,2015-02-20 23:25:32 -0800,United,0,@united @danahajek : United's CEO has decided to outsource and or push out more and more of their skilled and loyal employees..lack of staff
569035887956271104,2015-02-20 23:28:22 -0800,United,0,@united bad customer service  to NYC a few weeks ago. Thinking of moving on
569040346262282241,2015-02-20 23:46:05 -0800,US Airways,0,"@USAirways landed at Phoenix, but we had to board a flight quickly to Vegas so no time at the airport. What now?"
569071393356288000,2015-02-21 01:49:27 -0800,Southwest,0,@SouthwestAir we are trying to go as far away from King'sCollegeLondon as possible for charity today. Would you help us ? #jailbreak #RAG
569075196117839872,2015-02-21 02:04:34 -0800,Delta,0,@JetBlue we are trying to go as far away from King'sCollegeLondon as possible for charity today. Would you help us ? #jailbreak #RAG
569078309033803776,2015-02-21 02:16:56 -0800,Southwest,0,"@SouthwestAir app error - says click here, can't click not hyperlinked http://t.co/IH5w9nfKz2"
569083132353204224,2015-02-21 02:36:06 -0800,Delta,0,@JetBlue Airways Lowered to Strong Sell at Vetr Inc. (JBLU) - Mideast Time http://t.co/yMMH9k4CBr
569085417045143552,2015-02-21 02:45:11 -0800,Southwest,0,@SouthwestAir There's nothing I love more than being on hold for over an hour http://t.co/LIQWoblFbT
569087442092826624,2015-02-21 02:53:13 -0800,Delta,0,@JetBlue by any chance do u offer fresh guacamole on your flights
569108027644645376,2015-02-21 04:15:01 -0800,US Airways,0,"@USAirways flight 705 FRA-CAT did some odd zig-zagging movements over Frankfurt...
Is everything ok?"
569125033509048320,2015-02-21 05:22:36 -0800,United,0,@united on flight 1665 but it's not departing! Website says delayed due to operational difficulties-what does that mean?
569126921096859648,2015-02-21 05:30:06 -0800,US Airways,0,"@USAirways trying 2 fly frm DCA to SRQ to visit a family member in hospice but 4532 was Cancelled Flightled, can someone assist me?"
569129625592274944,2015-02-21 05:40:51 -0800,US Airways,0,@USAirways baggage drop at phl b/c is incredibly backed up... unacceptable service
569143996422995968,2015-02-21 06:37:57 -0800,Southwest,0,@SouthwestAir - i needed refund on my Cancelled Flightled flights this morning and had been on hold for more than an hour X 3. what to do?
569149358802759680,2015-02-21 06:59:16 -0800,Southwest,0,@SouthwestAir Plz consider customers you're losing to #AA for 🚫 the KC ↔️ OKC directs. #okcdirects #OKC #MCI #flights #okcprofessionals
569152792314687488,2015-02-21 07:12:54 -0800,US Airways,0,@usairways I've been on hold for approaching 2 hrs for an issue when I changed my ticket online. Frustrating.
569155039983497216,2015-02-21 07:21:50 -0800,United,0,@united airlines 1st &amp; only time I ever fly your airline! What a disgrace. @JimTrotter_NFL I should've listened to your tweet! #HORRIBLE
569155666440355840,2015-02-21 07:24:19 -0800,Southwest,0,"@SouthwestAir - I get that weather delays are not in your hands, but is there nothing else you can offer for the massive inconvenience?"
569162467051474944,2015-02-21 07:51:21 -0800,Southwest,1,@SouthwestAir is anyone answering phones to rebook Cancelled Flightled flights?
569163008309657600,2015-02-21 07:53:30 -0800,US Airways,0,@USAirways your flight attendants are all jerks 🐳
569165517614944256,2015-02-21 08:03:28 -0800,US Airways,0,@usairways - thanks for the 5+ hour flight from PIT to PHX with zero entertainment. Guess why I have a quarter million + miles on Delta
569165652876881920,2015-02-21 08:04:00 -0800,United,0,@united what incentive do I have to give you another chance?
569168884798005248,2015-02-21 08:16:51 -0800,United,0,@united Was just hung up on by customer service after waiting 30 min on hold...guess that vacation's not happening? Website wasn't working.
569169704805371904,2015-02-21 08:20:06 -0800,Southwest,0,"@SouthwestAir can't speak with customer service for 2hours, still on hold! Do you guys work?#nogood"
